"filename", "language", "Go", "HTML", "Markdown", "YAML", "Shell Script", "Go Checksum File", "JSON", "Go Module File", "TypeScript", "JSON with Comments", "JavaScript", "CSV", "XML", "vue", "SCSS", "comment", "blank", "total"
"/Users/jerichoyu/Development/Projects/go/aid297/aid/redisPool/app.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/redisPool/redis.set.go", "Go", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 43
"/Users/jerichoyu/Development/Projects/go/aid297/aid/redisPool/redis_pool.go", "Go", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 119
"/Users/jerichoyu/Development/Projects/go/aid297/aid/reflection/reflection.go", "Go", 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 54, 433
"/Users/jerichoyu/Development/Projects/go/aid297/aid/reflection/reflection_attributer.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/jerichoyu/Development/Projects/go/aid297/aid/regexp/app.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/regexp/regexp.go", "Go", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 82
"/Users/jerichoyu/Development/Projects/go/aid297/aid/regexp/regexp_attributer.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"/Users/jerichoyu/Development/Projects/go/aid297/aid/retry/app.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/retry/retry.go", "Go", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 108
"/Users/jerichoyu/Development/Projects/go/aid297/aid/retry/retry_attribute.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"/Users/jerichoyu/Development/Projects/go/aid297/aid/retry/retry_test.go", "Go", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/app.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcClient/rpc_client.go", "Go", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcClient/rpc_client_pool.go", "Go", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 80
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcClient/rpc_client_test.go", "Go", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcServer/rpc_server.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcServer/rpc_server_pool.go", "Go", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 82
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcServer/rpc_server_pool_test.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"/Users/jerichoyu/Development/Projects/go/aid297/aid/rpc/rpcServer/rpc_server_test.go", "Go", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/app.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/asymmetric/pem.go", "Go", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 101
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/asymmetric/rsa.go", "Go", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 55, 315
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/secret.go", "Go", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 169
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/symmetric/aes.go", "Go", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 34, 157
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/symmetric/app.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/symmetric/cbc.go", "Go", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 121
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/symmetric/ecb.go", "Go", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 97
"/Users/jerichoyu/Development/Projects/go/aid297/aid/secret/symmetric/ecb_test.go", "Go", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 63
"/Users/jerichoyu/Development/Projects/go/aid297/aid/setting/app.go", "Go", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/jerichoyu/Development/Projects/go/aid297/aid/setting/setting.go", "Go", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 102
"/Users/jerichoyu/Development/Projects/go/aid297/aid/steam/app.go", "Go", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/jerichoyu/Development/Projects/go/aid297/aid/steam/steam.go", "Go", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 54
"/Users/jerichoyu/Development/Projects/go/aid297/aid/steam/steam_attributer.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/1.html", "HTML", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/1.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/app.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/buffer.go", "Go", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 38, 239
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/html.go", "Go", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/html_attributer.go", "Go", 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 263
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/html_test.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/markdown.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/markdown_attributer.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/markdown_test.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/rand.go", "Go", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 33, 247
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/regexp.go", "Go", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 78
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/regexp_attributer.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/regexp_test.go", "Go", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/terminal.go", "Go", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 41, 189
"/Users/jerichoyu/Development/Projects/go/aid297/aid/str/transfer.go", "Go", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 219
"/Users/jerichoyu/Development/Projects/go/aid297/aid/time/app.go", "Go", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/jerichoyu/Development/Projects/go/aid297/aid/time/time.go", "Go", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 135
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/errors.go", "Go", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 138
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator.go", "Go", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45, 265
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/app.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_base.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_bool.go", "Go", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_bool_ptr.go", "Go", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_float64.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_float64_ptr.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_int64.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_int64_ptr.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_slice.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_slice_ptr.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_string.go", "Go", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 88
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_string_ptr.go", "Go", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 84
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_uint64.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/checker_uint64_ptr.go", "Go", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/errors.go", "Go", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/validator.go", "Go", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 115
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/validator_field.go", "Go", 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 541
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validatorV2/validator_test.go", "Go", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_check_float.go", "Go", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 138
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_check_int.go", "Go", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 306
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_check_string.go", "Go", 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 271
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_check_time.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_check_uint.go", "Go", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 306
"/Users/jerichoyu/Development/Projects/go/aid297/aid/validator/validator_test.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 62
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/api/httpAPI/v1HttpAPI/uuid.api.go", "Go", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 90
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/command/web_service.cmd.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 36
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/global/constants.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/global/global.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/go.mod", "Go Module File", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/go.sum", "Go Checksum File", 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 239
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/initialize/setting.init.go", "Go", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/initialize/zap.init.go", "Go", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/main.go", "Go", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 54
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/middleware/cors.mw.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpRequest/v1HTTPRequest/uuid_generate.req.go", "Go", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpResponse/health.res.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpResponse/response.go", "Go", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 70
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpResponse/response_attributer.go", "Go", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpResponse/v1HTTPResponse/uuid_generate.res.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/module/httpResponse/v1HTTPResponse/uuid_versions.res.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/route/httpRoute/v1HTTPRoute/uuid.rout.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/route/index.rout.go", "Go", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 56
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting.json", "JSON", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting/log.set.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting/setting.go", "Go", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting/system.set.go", "Go", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting/web_service.set.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-fiber/setting/zap.set.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/api/httpAPI/app.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/api/httpAPI/health.api.go", "Go", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 71
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/api/httpAPI/v1HTTPAPI/app.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/api/httpAPI/v1HTTPAPI/rezip.api.go", "Go", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 127
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/api/httpAPI/v1HTTPAPI/uuid.api.go", "Go", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 60
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/command/help.cmd.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/command/web_service.cmd.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config.release.yaml", "YAML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/config.cfg.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/daemon_log.cfg.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/log.cfg.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/rezip.cfg.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/system.cfg.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/web_service.cfg.go", "Go", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/config/zap.cfg.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/global/consts.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/jerichoyu/Development/Projects/go/aid297/aid/web/backend/aid-web-backend-gin/global/global.go", "Go", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
